timestamp,datapath_id,port_no,rx_packets,rx_bytes,rx_errors,rx_dropped,tx_packets,tx_bytes,tx_errors,tx_dropped,collisions,duration_sec,duration_nsec,label
2026-03-23T03:41:12.605688,2,1,3,94,0,0,20,1040,0,0,0,40,643000000,NORMAL
2026-03-23T03:41:12.605688,2,2,3,94,0,0,20,1040,0,0,0,40,644000000,NORMAL
2026-03-23T03:41:12.605688,2,3,2,73,0,0,20,1040,0,0,0,40,644000000,NORMAL
2026-03-23T03:41:12.605688,2,4,4,146,0,0,20,1040,0,0,0,40,645000000,NORMAL
2026-03-23T03:41:12.605688,2,4294967294,80,4160,0,0,0,0,0,0,0,40,639000000,NORMAL
2026-03-23T03:41:22.598221,1,1,64,2948,0,0,2,104,0,0,0,50,684000000,NORMAL
2026-03-23T03:41:22.598221,1,2,63,2896,0,0,2,104,0,0,0,50,684000000,NORMAL
2026-03-23T03:41:22.598221,1,3,63,2896,0,0,2,104,0,0,0,50,683000000,NORMAL
2026-03-23T03:41:22.598221,1,4,63,2896,0,0,2,104,0,0,0,50,684000000,NORMAL
2026-03-23T03:41:22.598221,1,4294967294,46,1480,0,0,0,0,0,0,0,50,680000000,NORMAL
2026-03-23T03:41:22.607732,2,1,72,4728,0,0,87,5640,0,0,0,50,641000000,NORMAL
2026-03-23T03:41:22.607732,2,2,27,1774,0,0,75,4072,0,0,0,50,642000000,NORMAL
2026-03-23T03:41:22.607732,2,3,25,1655,0,0,74,3974,0,0,0,50,642000000,NORMAL
2026-03-23T03:41:22.607732,2,4,20,1266,0,0,71,3680,0,0,0,50,643000000,NORMAL
2026-03-23T03:41:22.607732,2,4294967294,138,6264,0,0,0,0,0,0,0,50,637000000,NORMAL
2026-03-23T03:41:22.608030,10,1,72,3732,0,0,18,1193,0,0,0,50,661000000,NORMAL
2026-03-23T03:41:22.608030,10,2,14,1136,0,0,66,3144,0,0,0,50,659000000,NORMAL
2026-03-23T03:41:22.608030,10,3,14,1136,0,0,66,3144,0,0,0,50,658000000,NORMAL
